Transaction.Output.ID,Transaction.Output.Address,Transactions.Output.Value
27482259,24282498,6.17716294937533e-317
27482336,21785663,2.99897847025637e-318
27483368,21685723,2.44562494691417e-315
27483749,21815320,1.47706903018555e-317
27483900,16697150,1.02265660395454e-315
27484280,23927977,6.014794697723e-318
27484496,14251885,5.09579307120662e-319
27484973,20787530,2.46983416356039e-316
27485203,15053185,4.94065645841247e-317
27485267,21109094,2.21341409336878e-317
27485366,18736174,1.96505223386085e-318
27485503,22338204,1.15561117120998e-315
27485646,24333263,1.02617434641227e-317
27485957,22433137,1.95062254766775e-315
27486059,21957374,5.96393662261862e-315
27486271,23007082,1.63733355031789e-316
27486315,24037908,1.48219693752374e-314
27486566,24335134,1.5602306537592e-317
27487521,21090963,2.22329540628561e-316
27487985,20100415,9.88131291682493e-316
27488095,20918347,1.19597413588308e-314
27489023,20912360,4.38305397051603e-315
27489447,23143146,2.80637363328941e-315
27489514,23847269,9.88131291682493e-316
27489734,791217,7.07235209395911e-318
27490456,19230594,3.47575181849317e-317
27491194,3247191,4.94065645841247e-318
27491240,22351462,4.44659081257122e-316
27491961,22914233,3.59757081802063e-316
27492339,20753199,5.35369533833575e-316
27492489,3247193,1.48219693752374e-317
27492850,24074736,6.75881803510825e-317
27493735,22294722,4.18078349510863e-316
27493829,15931255,4.86427390956541e-318
27494069,20957497,1.24531963395338e-317
27494261,14134919,3.31436033462267e-318
27494581,13752956,1.3220455584243e-318
27494724,21624371,9.88131291682493e-318
27495308,20590444,3.99205041839727e-320
27495541,15255575,4.94065645841247e-320
27495581,22618936,3.09852636891245e-315
27495697,18623315,6.79723914887023e-316
27495764,21955055,1.97626258336499e-319
27496269,22001519,1.68621739344872e-317
27496642,23505542,9.88131291682493e-316
27497072,22099120,5.27668927864364e-317
27497344,22337353,1.47375088530808e-317
27497587,21483912,3.30035851421953e-315
27497813,17288590,2.04134140430084e-316
27497864,18344351,3.73690800196581e-317
27498035,19044390,8.3479357190485e-318
27498067,21720351,7.43619685752598e-317
27498068,19884272,2.32210853545386e-316
27498077,14276927,3.95252516672997e-319
27498124,10491619,7.26929160104789e-318
27498984,3247203,5.43472210425371e-318
27499361,5635962,2.44626990020825e-316
27499376,21953677,1.43279785210536e-314
27499446,23622680,1.63041663127611e-316
27500024,19618972,3.18518538932054e-317
27500043,20991742,1.76915026462834e-317
27500118,20808574,1.63022592193682e-317
27500470,14918859,4.55382899616518e-316
27500823,23783465,6.4228533959362e-318
27500839,18324455,3.86260423105557e-317
27500922,15090146,1.55230485266861e-316
27501502,20795739,3.45845952088873e-316
27501641,23052924,2.2069023081566e-316
27502182,20967088,5.84243999104376e-315
27502687,22656762,4.64421707090772e-318
27502731,14569915,2.65223623367937e-316
27502773,22223458,5.08340279906774e-315
27503512,21627942,1.48219693752374e-316
27503711,15488395,6.91691904177745e-320
27504913,23055759,3.63632315339157e-320
27504938,20373844,4.391255460237e-320
27504992,23736985,1.72922976044436e-318
27505041,13122207,5.14397929364551e-318
27505041,15086133,6.94294147934391e-318
27505487,24325433,4.94065645841247e-319
27505616,19660028,7.90505033345994e-315
27505889,20158373,8.79209579400332e-317
27505893,20156935,4.57336118978161e-316
27506216,12975489,1.48219693752374e-317
27506259,15688034,4.94065645841247e-318
27507043,16338199,1.32855445335246e-315
27507995,21962845,1.67250114298887e-318
27507995,22579411,8.433947607333e-319
27507995,23435023,8.58256255360205e-319
27508047,11745293,1.50457238011886e-316
27508446,23691589,1.02161906115761e-315
27508542,20188663,1.2529504778534e-316
27509283,19335700,1.92453141027324e-315
27510038,24029144,8.69555536680594e-318
27510314,16690310,3.43227404165914e-316
27510572,20349743,6.12417045633369e-317
27510589,20856736,1.17178636168589e-317
27511562,3247199,4.94065645841247e-318
27512274,20335223,2.03995871218439e-316
27513957,19873645,5.32883395503702e-318
27514004,20912138,7.4109846876187e-314
27515831,20293999,1.62521560222234e-317
27516343,22825705,9.14021444806306e-316
27516755,18817087,2.47032822920623e-317
27516815,15348347,3.23666801774849e-316
27517053,24081164,6.27463370218383e-317
27517117,21649228,1.8644456463982e-314
27517265,21460160,1.87204585822817e-315
27517460,24606328,3.05075089288888e-315
27517688,21699362,6.6204796542727e-317
27519579,18371708,5.809090466077e-318
27519579,22660436,5.2152976696227e-318
27521173,19835685,3.05826634775732e-317
27521403,22472050,4.40896743202299e-315
27521408,21571349,4.94065645841247e-317
27521487,21910091,4.99006302299659e-317
27521660,14916039,4.14719207066101e-316
27521754,23441676,9.19378332796845e-315
27521809,20092577,1.4425041976025e-317
27522878,22254006,1.2273435494951e-316
27523499,19840666,4.44659081257122e-319
27523820,9030731,2.35880032064226e-317
27523917,23698980,1.42793518983793e-317
27524047,21253866,4.95651596564397e-318
27524896,5785734,3.8943329786118e-316
27525588,19780212,4.94065645841247e-318
27526060,24391464,2.47032822920623e-316
27526771,21633668,7.32084241053496e-318
27527350,21019870,9.18962101264719e-318
27527453,22197782,1.3848141284002e-317
27527502,17623217,7.47766018050222e-316
27528154,22336193,4.98109079086811e-318
27528158,24153437,4.94163470839123e-318
27528326,20161769,4.96533503742224e-314
27528625,19398321,2.88929589687961e-317
27528783,8857799,5.30382435204453e-318
27529199,22619310,4.94065645841247e-315
27530549,23921680,1.60077269252564e-316
27530709,22007640,4.27228124371265e-313
27531059,19706872,1.35373986960502e-315
27531362,19719745,8.95093938133822e-317
27531470,20364435,1.641751485323e-317
27532118,22916091,4.71733878649222e-317
27532140,24148916,7.41098473208461e-315
27532298,22029859,6.17582057301558e-317
27532336,23426589,2.47032822920623e-316
27532616,23732713,1.41787107263215e-317
27533153,21810703,3.32506179651159e-318
27533352,21931557,5.80643733355883e-318
27533411,22767213,3.32271749158293e-314
27534241,19648854,4.94065645841247e-318
27535115,23778556,2.46983416356039e-316
27535430,24540005,9.8433852282021e-313
27535486,21010381,6.32404026676796e-318
27536622,19325206,2.47508114071923e-317
27537051,11663776,1.03753785626662e-316
27537335,19092742,2.12206135545274e-316
27538406,22289031,9.43552242523883e-318
27538832,24399288,3.0672616132262e-315
27540170,19163897,1.23516411460312e-316
27541568,21894325,4.94065645841247e-318
27541689,3247197,4.93571580195405e-317
27541691,20118055,2.71736105212686e-316
27542440,16237420,5.39086735533191e-317
27543225,15069763,2.53025839204678e-318
27543538,21382227,4.94065645841247e-318
27543621,23400111,6.03402373265914e-318
27543821,24427309,3.62023479989357e-315
27544327,14562856,5.29169998109559e-318
27544694,21602180,4.94065645841247e-319
27544742,24291305,8.19081790301452e-316
27545034,15027938,5.12973241668204e-317
27546120,21278053,1.97626258336499e-319
27546401,21723771,2.87793238702526e-320
27546460,22786746,3.70524531098643e-315
27547678,23885230,2.96439387504748e-317
27547725,9748750,1.61751163660674e-318
27547843,11673837,8.88330031222561e-317
27547854,22174476,1.16574789136242e-317
27548267,21633277,2.69858655758489e-316
27548392,10338798,4.94065645841247e-316
27548725,15158739,2.82111483775352e-317
27548956,21094190,8.00218858008879e-318
27549546,1762183,2.4879592088109e-316
27549899,21874811,4.94065645841247e-319
27550093,21103163,1.17047303638612e-316
27550223,18289085,6.71304927587446e-317
27550455,21685225,1.38955962892851e-316
27550632,23905585,4.89406606800964e-317
27550740,22135571,6.72917409635778e-317
27551615,21384919,4.94065645841247e-322
27551615,22488518,4.94065645841247e-322
27552070,22937736,2.98801021291869e-319
27552709,23185845,1.82804288961261e-319
27553343,19849426,9.83190635224081e-318
27553616,19637288,1.48219693752374e-314
27553719,13197394,1.93377293782264e-317
27554188,20487812,9.88131291682493e-316
27554272,23565340,1.89929333601008e-314
27555192,16101031,8.99594727947742e-317
27555367,20911985,1.22140883295725e-317
27555996,22099133,1.41108217538645e-314
27556104,22267707,9.88131291682493e-318
27556527,15931255,8.32273343045413e-318
27556640,24443849,7.17025120168255e-317
27558128,21988578,2.47032822920623e-315
27558915,20405071,1.3844455554284e-317
27559105,24497666,7.16395186469807e-318
27559107,20612782,5.63324262140918e-318
27559832,16807087,1.27112814109519e-316
27559989,23787015,2.96439387504748e-320
27560027,21694233,4.86160595507787e-320
27560478,15688026,2.96439387504748e-317
27560746,20041050,1.44516644563183e-315
27560853,22266375,1.23516411460312e-315
27561036,15324174,2.96439387504748e-316
27561669,17073744,8.23854464440279e-320
27561884,23635775,1.25640893737429e-316
27562149,23416716,1.83298354607102e-317
27563356,21737050,3.95450142931334e-320
27563356,24196750,3.95450142931334e-320
27563356,24490050,3.95450142931334e-320
27563370,23962353,2.965876071985e-320
27563553,16906562,2.86558074587923e-318
27563644,21676763,3.36261078559552e-317
27564200,21615660,4.43141311593098e-317
27564381,22306110,4.94065645841247e-317
27564477,22289354,2.00058543510975e-316
27564628,22467219,6.91691904177745e-320
27564713,20727061,1.79481519629346e-316
27564867,17103632,9.31071551431158e-317
27565615,23736984,9.88131291682493e-319
27565672,15458577,1.95329594181806e-317
27565784,19721203,9.88477137634582e-318
27565943,11650661,4.66397969674137e-317
27565943,19029543,2.73218302150209e-317
27566367,19185962,2.69759842629321e-320
27566658,19579504,4.94065645841247e-318
27566745,23482136,9.53324366932977e-317
27567022,19557135,2.54673004661348e-317
27567077,20636354,4.95437172074102e-318
27568328,20598977,4.94065645841247e-318
27568450,22357195,1.05048237618766e-315
27568602,19975225,6.48375587996776e-317
27568807,22080206,3.63870929283473e-316
27569180,9025280,4.65879129205298e-314
27569248,22729979,1.30910202663455e-317
27569770,23690411,1.23516411460312e-316
27569966,22793742,7.4109846876187e-315
27570108,18080466,9.88131291682493e-316
27571124,19673427,2.02911278550062e-318
27573398,22274810,2.26442390097366e-317
27573817,17933551,2.69759842629321e-320
27574478,11708580,4.94065645841247e-318
27574570,23821589,9.88131291682493e-319
27574797,23575076,1.02818519359084e-318
27575166,14583895,8.81679413563892e-318
27575637,20112734,7.79635589137487e-318
27575732,24537583,1.37827121705233e-317
27577057,19176524,2.51973479379036e-316
27577089,16438911,4.54632355106673e-315
27578152,23229413,3.49394035117917e-317
27578395,18583503,2.58298853623047e-317
27578620,21906144,2.06970217255417e-314
27579303,21438376,9.88131291682493e-316
27579489,23200644,4.94065645841247e-317
27579759,21664543,1.58451793277746e-319
27579763,17296314,1.05453371448356e-319
27579767,23859760,6.59083571552223e-320
27579798,22729415,3.68375345539233e-320
27580697,21456812,4.96041908424612e-318
27580900,21970522,1.65462584792233e-316
27580916,14347305,1.24844706949156e-317
27581677,15995894,4.36506998100741e-318
27581716,21629141,1.00789391751614e-317
27582169,16247962,5.05106036763215e-318
27583675,22364690,4.94065645841247e-318
27583727,24222111,7.44556928282759e-317
27584448,22692149,2.0938502070752e-317
27585026,23096400,1.03911820492763e-313
27585037,1948726,6.70022431983971e-317
27585100,14172492,4.94065645841247e-317
27585494,24422381,1.32903658731295e-316
27585761,22141608,3.45845952088873e-317
27585763,21487224,3.45845952088873e-317
27587023,23863652,4.25127035860386e-317
27587134,21772775,5.11874410027914e-316
27587805,22905823,3.47328149026396e-319
27588641,20285206,4.94065645841247e-315
27588902,14601919,2.69759842629321e-320
27589017,20683144,2.25274171877775e-319
27589047,15542803,1.66944781729757e-315
27589536,19822615,9.30068202917584e-318
27589589,18027651,2.34681181774592e-316
27589761,22417364,1.94197802928216e-315
27591302,21603572,4.94065645841247e-318
27591905,21811610,8.63922694252358e-318
27591988,19098052,4.94065645841247e-318
27592036,19865545,3.20154538505128e-316
27592287,20833207,2.24967540854721e-314
27593565,21062714,1.03096579504564e-317
27594188,24313869,1.32866603807857e-315
27594215,725948,9.88131291682493e-318
27594219,23346340,3.01970615451604e-316
27595028,19750068,4.94065645841247e-315
27595048,22443153,1.72922976044436e-315
27595577,24541426,4.94065645841247e-318
27596495,16952745,2.69759842629321e-320
27596626,21395167,7.50735219184003e-317
27596704,22493473,5.63118730832248e-318
27596710,23017027,1.4673749681485e-316
27597210,23929161,4.94065645841247e-316
27598048,21754299,1.88950465595526e-319
27598549,19689306,6.18570188593241e-316
27598708,13965711,4.94065645841247e-318
27598828,23561035,6.04438428925243e-318
27599026,22872401,1.00625856022841e-317
27600372,19761904,3.78948350360236e-317
27600439,20307421,4.94065645841247e-320
27600833,21818442,6.17582057301558e-317
27601452,21537578,3.86399848430814e-318
27601924,23942807,3.75322402585407e-318
27602487,21484502,2.1062413734729e-318
27602520,16643091,7.48509453449489e-317
27602770,15086065,7.0784241607465e-318
27603596,15688024,9.23902757723131e-318
27603770,23138233,8.59674223763769e-318
27603889,23348034,2.48811459245652e-317
27604385,20237702,9.48438551761253e-318
27604534,22101575,1.69353055313846e-317
27604738,22575447,1.88380659686178e-317
27605555,20691754,7.4109846876187e-316
27606959,22154746,3.32802619038664e-320
27607272,23437208,1.36827873936519e-317
27607365,24586711,9.54397477515744e-318
27607917,22349776,1.18052045417307e-315
27609504,24415920,2.47032822920623e-315
27609921,15995894,2.03374662719297e-316
27610060,21443190,2.47032822920623e-319
27610734,19948345,7.4109846876187e-316
27610854,20553825,9.09848729403194e-316
27611503,13790037,3.28059588838588e-316
27611903,23105065,3.32407366521991e-320
27612368,23352452,2.70006875452241e-317
27612699,24328783,1.16250780885699e-317
27612768,21298022,1.03856650094126e-317
27612774,20431742,9.5898141857786e-318
27613277,19723722,4.94065645841247e-318
27613555,20053184,1.33305334101364e-318
27613802,20545323,9.18468035618877e-318
27614005,23468680,1.19215174760747e-317
27614043,21848333,2.031015155626e-315
27614757,23038228,1.77863632502849e-317
27615103,12945170,7.5267442684393e-319
27615567,3247197,2.47032822920623e-316
27615594,22448519,7.07457637749669e-317
27616071,13656876,4.80990346743752e-317
27616076,19408498,4.94065645841247e-316
27616648,24340752,1.20683933112704e-317
27616709,22242835,5.1438206985732e-317
27617067,19814691,6.66988621885683e-317
27617304,22524499,2.47032822920623e-317
27617312,19758374,1.50344176029491e-316
27617804,18140434,1.28264382316846e-315
27617836,20155065,2.43459551930888e-315
27618185,7726348,7.45668575985901e-319
27618815,20354745,6.34380289260161e-319
27620610,23702880,2.16720314538196e-317
27621669,20011910,1.20168079171881e-317
27622013,20654192,2.42092166462211e-317
27622417,19723357,1.06351483979366e-316
27622430,20095273,2.37151510003798e-316
27622973,22312423,1.18719281072016e-317
27623412,22856317,1.33842383458394e-316
27623512,18402902,3.12735648767176e-318
27624044,21461182,1.33116131168224e-315
27624291,24492699,3.45845952088873e-317
27624362,17997800,1.12332301782624e-316
27625066,21702194,9.30503975734135e-315
27625207,23214616,2.91004665400494e-317
27625399,23591316,4.94065645841247e-315
27625773,20517056,1.607952454491e-317
27625806,23774427,1.09333763030793e-317
27625896,22349827,3.45761466863434e-318
27626767,17103632,6.84053649293039e-318
27627324,19547754,1.00097699847437e-317
27627964,23232219,5.1605057894989e-318
27628177,14040317,1.01992688632061e-317
27628177,22243062,2.03399415408154e-318
27628852,21621529,4.94065645841247e-316
27629514,20968938,1.67982319586024e-316
27629527,24171635,3.7193261818929e-320
27629529,13863053,3.84966069926582e-315
27629530,22672150,2.81469198435758e-319
27629975,23051584,8.83527713144984e-318
